Temps;Position;Vitesse Moteur;Fréquence aquisition;Temps de simulation;Kp;Ki;Kd;consigne vitesse moteur;consigne vitesse min;consigne vitesse max;Nombre de pallier
0;0;0;0;0;0;0;0;0;0;0;0
29.0;243;3
50.0;244;14
71.0;247;26
92.0;247;33
113.0;246;40
134.0;248;48
155.0;254;52
176.0;252;56
197.0;253;59
218.0;254;63
239.0;254;63
260.0;254;59
281.0;257;59
312.0;257;56
333.0;260;52
354.0;260;48
376.0;257;48
397.0;261;48
419.0;263;41
440.0;265;41
461.0;262;41
482.0;263;37
512.0;267;37
533.0;268;37
554.0;268;37
575.0;269;37
596.0;265;41
617.0;263;41
638.0;259;44
659.0;261;44
680.0;258;52
701.0;255;51
722.0;252;59
743.0;250;63
764.0;241;74
795.0;241;77
816.0;241;85
837.0;240;89
858.0;240;97
879.0;240;101
900.0;236;108
921.0;233;114
942.0;230;119
963.0;228;123
984.0;225;123
1005.0;230;130
1026.0;228;127
1047.0;226;125
1077.0;231;120
1098.0;235;112
1119.0;233;108
1140.0;232;100
1161.0;236;93
1182.0;236;89
1203.0;235;81
1224.0;239;75
1245.0;242;71
1266.0;245;71
1287.0;248;67
1308.0;250;67
1339.0;250;71
1360.0;251;74
1381.0;251;77
1402.0;251;83
1423.0;251;89
1444.0;250;93
1465.0;248;100
1486.0;242;104
1507.0;241;112
1528.0;235;116
1549.0;229;119
1571.0;218;127
1601.0;215;127
1622.0;212;131
1643.0;211;129
1664.0;209;127
1685.0;208;127
1706.0;208;119
1727.0;214;112
1748.0;214;107
1769.0;220;101
1790.0;220;97
1811.0;226;89
1832.0;223;82
1863.0;229;77
1884.0;235;78
1905.0;234;78
1926.0;234;79
1947.0;234;82
1968.0;236;86
1989.0;239;93
2010.0;242;94
2031.0;239;103
2052.0;242;108
2073.0;240;112
2094.0;237;119
2123.0;231;130
2144.0;229;130
2165.0;227;136
2186.0;225;133
2207.0;223;134
2228.0;221;134
2249.0;218;127
2270.0;216;123
2291.0;215;115
2312.0;219;111
2333.0;222;104
2354.0;225;97
2375.0;223;97
2396.0;221;89
2426.0;229;85
2448.0;231;85
2469.0;230;86
2490.0;232;85
2511.0;235;89
2532.0;234;93
2553.0;235;100
2574.0;233;104
2595.0;230;110
2616.0;228;115
2637.0;228;119
2658.0;226;127
2688.0;225;130
2709.0;223;133
2730.0;223;138
2751.0;223;134
2772.0;224;130
2793.0;224;130
2814.0;223;120
2835.0;225;115
2856.0;224;108
2877.0;229;100
2898.0;228;96
2919.0;232;85
2940.0;234;78
2971.0;236;78
2992.0;239;74
3013.0;240;74
3034.0;240;74
3055.0;241;78
3076.0;236;83
3097.0;237;86
3118.0;234;89
3139.0;230;97
3160.0;232;101
3181.0;234;110
3202.0;228;112
3231.0;226;119
3252.0;223;127
3273.0;220;127
3294.0;218;129
3315.0;216;130
3336.0;214;134
3357.0;213;127
3378.0;212;123
3399.0;214;123
3420.0;216;114
3441.0;216;108
3462.0;221;100
3483.0;226;97
3504.0;231;86
3525.0;238;81
3556.0;241;74
3577.0;241;74
3598.0;244;74
3619.0;246;74
3640.0;247;78
3661.0;244;82
3682.0;245;85
3704.0;242;93
3725.0;239;97
3747.0;237;108
3777.0;239;115
3798.0;236;117
3819.0;238;123
3840.0;233;127
3861.0;234;130
3882.0;228;131
3903.0;223;133
3924.0;221;130
3945.0;219;130
3966.0;217;123
3987.0;215;119
4008.0;213;107
4039.0;219;100
4060.0;222;93
4081.0;222;93
4102.0;225;86
4123.0;230;82
4144.0;233;82
4165.0;235;82
4186.0;238;78
4207.0;241;83
4228.0;243;86
4249.0;243;89
4270.0;244;93
4299.0;243;104
4320.0;240;108
4341.0;242;115
4362.0;239;119
4383.0;236;127
4404.0;233;128
4425.0;228;134
4446.0;227;132
4467.0;224;134
4488.0;223;132
4509.0;222;130
4530.0;227;128
4551.0;227;113
4582.0;225;108
4603.0;229;98
4624.0;228;93
4645.0;227;90
4666.0;230;82
4687.0;232;82
4708.0;234;79
4729.0;235;78
4750.0;236;78
4771.0;235;82
4802.0;236;86
4823.0;233;93
4844.0;231;97
4865.0;228;104
4886.0;226;108
4907.0;229;115
4928.0;231;119
4949.0;228;123
4970.0;225;127
4991.0;222;129
