Temps;Position;Vitesse Moteur;Fréquence aquisition;Temps de simulation;Kp;Ki;Kd;consigne vitesse moteur;consigne vitesse min;consigne vitesse max;Nombre de pallier
0;0;0;0;0;0;0;0;0;0;0;0
34.0;276;3
55.0;277;18
76.0;273;29
97.0;274;37
118.0;271;48
139.0;268;56
160.0;266;59
181.0;263;67
202.0;261;67
223.0;260;67
244.0;258;67
265.0;257;67
296.0;255;67
317.0;257;63
338.0;256;59
359.0;256;59
380.0;259;56
401.0;257;56
422.0;255;56
443.0;253;56
464.0;252;56
485.0;256;59
506.0;253;64
537.0;250;66
558.0;249;67
579.0;248;74
600.0;245;78
621.0;245;86
642.0;244;93
663.0;239;99
685.0;238;104
706.0;237;112
727.0;233;116
748.0;229;123
778.0;223;130
799.0;219;134
820.0;218;134
841.0;218;138
862.0;216;138
883.0;217;136
904.0;217;130
925.0;218;123
946.0;219;119
967.0;219;112
988.0;225;104
1009.0;230;97
1030.0;235;89
1061.0;239;89
1082.0;238;89
1103.0;241;88
1124.0;245;93
1145.0;247;97
1166.0;244;101
1187.0;242;108
1208.0;244;115
1229.0;240;119
1250.0;236;127
1271.0;234;130
1292.0;231;132
1313.0;225;138
1343.0;223;144
1364.0;221;142
1385.0;219;142
1406.0;217;134
1427.0;215;131
1448.0;213;127
1469.0;212;122
1490.0;217;115
1511.0;216;108
1532.0;220;104
1553.0;224;101
1574.0;222;97
1595.0;221;99
1625.0;226;100
1646.0;230;104
1667.0;229;112
1688.0;228;115
1709.0;227;119
1730.0;226;127
1751.0;226;129
1772.0;225;132
1794.0;224;141
1815.0;223;142
1837.0;221;145
1868.0;219;143
1889.0;219;142
1910.0;219;134
1931.0;218;130
1952.0;218;123
1973.0;224;115
1994.0;223;108
2015.0;227;104
2036.0;226;98
2057.0;230;93
2078.0;236;93
2108.0;239;93
2129.0;240;97
2150.0;237;102
2171.0;238;105
2192.0;233;112
2213.0;230;118
2234.0;227;123
2255.0;227;127
2276.0;224;130
2297.0;222;138
2318.0;220;137
2339.0;217;142
2360.0;216;142
2391.0;215;140
2412.0;214;134
2434.0;215;130
2455.0;214;127
2477.0;220;119
2498.0;226;112
2519.0;230;103
2540.0;234;100
2562.0;236;93
2592.0;235;93
2613.0;235;93
2634.0;234;97
2655.0;238;97
2676.0;241;101
2697.0;239;110
2718.0;237;115
2739.0;237;123
2760.0;235;124
2781.0;233;134
2802.0;231;134
2823.0;221;142
2854.0;220;140
2875.0;214;142
2896.0;214;142
2917.0;215;134
2938.0;214;130
2959.0;214;125
2980.0;220;123
3001.0;218;112
3022.0;218;108
3043.0;224;104
3064.0;225;97
3085.0;224;96
3117.0;229;93
3138.0;227;97
3159.0;226;101
3180.0;230;104
3202.0;228;108
3223.0;227;115
3245.0;226;118
3266.0;224;127
3287.0;222;134
3318.0;221;138
3339.0;219;142
3360.0;219;142
3381.0;219;144
3402.0;217;138
3423.0;218;138
3444.0;218;130
3465.0;217;127
3486.0;223;119
3507.0;228;112
3528.0;227;104
3558.0;230;94
3579.0;233;89
3600.0;236;92
3621.0;238;89
3642.0;241;89
3663.0;243;93
3684.0;243;102
3705.0;240;108
3726.0;237;112
3747.0;231;117
3768.0;228;124
3789.0;227;127
3810.0;225;134
3839.0;217;138
3860.0;214;140
3881.0;213;142
3902.0;213;142
3923.0;213;138
3944.0;213;134
3965.0;214;129
3986.0;214;123
4007.0;215;115
4028.0;218;112
4049.0;221;104
4070.0;226;97
4091.0;230;97
4112.0;235;96
4133.0;230;94
4164.0;229;97
4185.0;231;103
4206.0;229;105
4227.0;229;112
4248.0;228;115
4269.0;227;121
4290.0;223;130
4311.0;222;130
4332.0;221;136
4354.0;219;140
4384.0;219;143
4405.0;214;143
4426.0;213;138
4447.0;214;138
4468.0;213;130
4489.0;218;124
4510.0;218;115
4531.0;218;112
4552.0;223;104
4573.0;220;102
4594.0;227;93
4624.0;228;89
4645.0;231;93
4666.0;229;97
4687.0;230;100
4708.0;232;101
4729.0;233;108
4750.0;235;117
4771.0;232;118
4792.0;229;123
4813.0;225;127
4834.0;223;134
4855.0;222;138
4876.0;219;142
4905.0;218;140
4927.0;218;138
4948.0;217;134
4969.0;217;130
4990.0;217;123
