Temps;Position;Vitesse Moteur;Fréquence aquisition;Temps de simulation;Kp;Ki;Kd;consigne vitesse moteur;consigne vitesse min;consigne vitesse max;Nombre de pallier
0;0;0;0;0;0;0;0;0;0;0;0
26.0;275;7
47.0;276;26
68.0;274;44
89.0;271;52
110.0;268;67
131.0;265;78
152.0;264;81
173.0;262;86
194.0;255;89
215.0;255;89
236.0;255;89
257.0;253;93
278.0;248;85
309.0;244;86
330.0;243;86
351.0;243;86
372.0;244;85
393.0;243;89
414.0;243;90
435.0;240;97
456.0;237;100
477.0;233;105
498.0;235;115
519.0;231;118
549.0;224;130
570.0;222;138
591.0;220;142
612.0;218;148
633.0;215;149
654.0;214;153
675.0;213;149
696.0;212;149
717.0;212;144
738.0;207;142
759.0;209;134
780.0;215;130
801.0;216;123
822.0;218;112
853.0;223;112
874.0;227;108
895.0;231;115
917.0;234;112
938.0;233;118
959.0;229;123
980.0;228;130
1002.0;227;138
1023.0;220;142
1053.0;216;151
1075.0;212;153
1096.0;212;155
1117.0;208;157
1138.0;210;153
1159.0;207;153
1180.0;207;143
1201.0;208;139
1222.0;209;134
1243.0;211;127
1264.0;217;116
1295.0;217;115
1316.0;217;112
1337.0;218;115
1358.0;218;115
1379.0;217;122
1400.0;216;123
1421.0;214;130
1442.0;214;134
1463.0;214;138
1484.0;214;147
1505.0;209;149
1526.0;206;153
1547.0;204;157
1578.0;205;153
1599.0;203;151
1620.0;203;145
1642.0;206;142
1663.0;210;134
1685.0;210;127
1706.0;212;123
1727.0;213;115
1748.0;217;112
1778.0;220;112
1799.0;219;112
1820.0;220;116
1841.0;221;119
1862.0;219;123
1883.0;219;133
1904.0;215;138
1925.0;215;142
1946.0;215;147
1967.0;214;149
1988.0;212;153
2009.0;213;154
2030.0;214;149
2061.0;211;149
2082.0;208;142
2103.0;208;134
2124.0;210;133
2145.0;213;123
2166.0;214;119
2187.0;214;115
2208.0;215;112
2229.0;216;112
2250.0;216;114
2271.0;221;119
2292.0;221;119
2313.0;220;134
2343.0;220;138
2364.0;220;142
2385.0;215;148
2406.0;215;149
2427.0;214;153
2448.0;209;153
2469.0;210;153
2490.0;208;149
2511.0;210;145
2532.0;213;144
2553.0;214;138
2574.0;216;130
2595.0;218;119
2625.0;218;113
2646.0;220;112
2667.0;225;112
2688.0;229;108
2709.0;228;112
2730.0;232;119
2751.0;230;123
2772.0;229;127
2794.0;227;134
2815.0;225;143
2837.0;218;147
2867.0;218;149
2888.0;217;153
2909.0;212;153
2930.0;211;155
2951.0;207;149
2972.0;209;145
2993.0;211;142
3014.0;212;134
3035.0;213;127
3056.0;214;122
3077.0;215;115
3098.0;216;112
3129.0;221;115
3150.0;226;112
3171.0;224;115
3192.0;223;125
3213.0;223;127
3234.0;221;134
3255.0;221;138
3276.0;221;145
3297.0;215;149
3318.0;215;149
3339.0;215;151
3360.0;215;153
3381.0;212;149
3412.0;213;145
3434.0;215;138
3455.0;216;134
3477.0;216;125
3498.0;217;123
3519.0;219;115
3540.0;220;113
3562.0;224;108
3593.0;224;112
3614.0;227;112
3635.0;226;116
3656.0;222;121
3677.0;222;130
3698.0;221;136
3719.0;220;139
3740.0;219;142
3761.0;218;145
3782.0;211;155
3814.0;206;153
3835.0;208;153
3856.0;210;149
3877.0;211;142
3898.0;212;138
3919.0;213;129
3940.0;215;127
3961.0;213;119
3982.0;216;115
4003.0;222;115
4024.0;225;108
4045.0;224;115
4075.0;221;115
4096.0;221;119
4117.0;221;130
4138.0;219;130
4159.0;218;142
4180.0;213;143
4202.0;210;149
4223.0;211;149
4245.0;211;151
4266.0;209;153
4296.0;210;151
4317.0;211;149
4338.0;209;142
4359.0;210;134
4380.0;211;128
4401.0;215;123
4422.0;216;116
4443.0;223;112
4464.0;223;112
4485.0;223;112
4506.0;227;113
4527.0;229;119
4557.0;227;123
4578.0;224;130
4599.0;218;138
4620.0;213;142
4641.0;209;145
4662.0;205;149
4683.0;208;153
4704.0;210;151
4725.0;210;153
4746.0;211;149
4767.0;211;149
4788.0;207;145
4809.0;210;138
4830.0;211;123
4860.0;211;119
4881.0;211;112
4902.0;213;112
4923.0;216;112
4944.0;217;112
4965.0;218;113
4986.0;218;119
